theta_deg,mode,energy_keV,ff_cm2_g,pp_cm2_g,absorption_cm2_g,scattering_cm2_g,total_cm2_g
45.0,1,11.976088024454901,3.510196825019478e-6,5.1890279700643415e-11,3.510248715299179e-6,4.624575171364422e-5,4.97560004289434e-5
45.0,1,12.121080084447017,3.4247713916610477e-6,5.0231555940708576e-11,3.4248216232169882e-6,4.7144338086532384e-5,5.056915970974937e-5
45.0,1,12.26782753379648,3.341995594177327e-6,4.8626851906966424e-11,3.342044221029234e-6,4.807483645395551e-5,5.1416880674984744e-5
45.0,1,12.416351624644928,3.261737735110688e-6,4.7074366918406826e-11,3.2617848094776064e-6,4.903745548326061e-5,5.229924029273822e-5
45.0,1,12.566673866429358,3.1838762713418707e-6,4.557236214969123e-11,3.18392184370402e-6,5.0032449767416715e-5,5.3216371611120734e-5
45.0,1,12.718816028997141,3.1082988558384637e-6,4.411915841623235e-11,3.10834297499688e-6,5.106011743076832e-5,5.4168460405765196e-5
45.0,1,12.872800145758758,3.0349014446173054e-6,4.2713134043827144e-11,3.034944157751349e-6,5.212079802797249e-5,5.515574218572384e-5
45.0,1,13.028648516878704,2.96358673017781e-6,4.1352722819233816e-11,2.963628082900629e-6,5.3214870703728175e-5,5.6178498786628804e-5
45.0,1,13.186383712505028,2.894266663901995e-6,4.003641201827051e-11,2.8943067003140135e-6,5.434275258477695e-5,5.7237059285090964e-5
45.0,1,13.34602857603797,2.8268572712433336e-6,3.8762740508190296e-11,2.826896033983842e-6,5.550489737893823e-5,5.8331793412922074e-5
45.0,1,13.507606227438163,2.7612794704637997e-6,3.753029692125194e-11,2.761317000760721e-6,5.670179416028154e-5,5.946311116104226e-5
45.0,1,13.6711400665749,2.6974610513020035e-6,3.6337717896553835e-11,2.6974973890199e-6,5.793396632048587e-5,6.0631463709505774e-5
45.0,1,13.836653776614925,2.6353338238005274e-6,3.5183686387346486e-11,2.635369007486915e-6,5.920197067071383e-5,6.183733967820074e-5
45.0,1,14.004171327452267,2.5748338483413003e-6,3.4066930031166986e-11,2.5748679152713316e-6,6.050639667864764e-5,6.308126459391897e-5
45.0,1,14.173716979179577,2.5159010722357195e-6,3.298621958026634e-11,2.5159340584552997e-6,6.184786582820363e-5,6.436379988665892e-5
45.0,1,14.345315285601513,2.4584790028175457e-6,3.194036738991764e-11,2.4585109431849355e-6,6.322703109035563e-5,6.568554203354056e-5
45.0,1,14.518991097790648,2.4025144129902095e-6,3.09282259623045e-11,2.402545341216172e-6,6.464457649573261e-5,6.704712183694878e-5
45.0,1,14.694769567686429,2.3479570756287005e-6,2.994868654378915e-11,2.3479870243152442e-6,6.61012167991673e-5,6.844920382348255e-5
45.0,1,14.872676151737718,2.2947595237243045e-6,2.9000677773464602e-11,2.294788524402078e-6,6.759769722965343e-5,6.989248575405551e-5
45.0,1,15.05273661458942,2.2428768334712378e-6,2.8083164380980477e-11,2.242904916635619e-6,6.913479331766355e-5,7.137769823429916e-5
45.0,1,15.234977032813754,2.192292520677264e-6,2.7195145931726603e-11,2.1923197158231955e-6,7.071331079460701e-5,7.290563051043021e-5
45.0,1,15.419423798686685,2.1429193143500823e-6,2.6335655617537637e-11,2.1429456500056997e-6,7.233408555886784e-5,7.447703120887354e-5
45.0,1,15.606103624010098,2.0947028448257997e-6,2.5503759091161825e-11,2.094728348584891e-6,7.399798370339452e-5,7.609271205197941e-5
45.0,1,15.79504354398022,2.0476747254694447e-6,2.4698553342812055e-11,2.0476994240227876e-6,7.570590160082244e-5,7.775360102484522e-5
45.0,1,15.986270921102903,2.0017687264282034e-6,2.3919165617189297e-11,2.0017926455938204e-6,7.745876604264891e-5,7.946055868824274e-5
45.0,1,16.17981344915628,1.956951638399017e-6,2.3164752369433845e-11,1.9569748031513866e-6,7.925753442876732e-5,8.12145092319187e-5
45.0,1,16.375699157201428,1.9131917459247306e-6,2.2434498258526288e-11,1.913214180422989e-6,8.110319500468745e-5,8.301640918511043e-5
45.0,1,16.573956413641547,1.8704587259978878e-6,2.1727615176719737e-11,1.8704804536130645e-6,8.299676714374798e-5,8.486724759736104e-5
45.0,1,16.774613930330332,1.8287235553673685e-6,2.1043341313644673e-11,1.8287445987086821e-6,8.493930167237825e-5,8.676804627108693e-5
45.0,1,16.97770076673005,1.7879584256922162e-6,2.038094025378078e-11,1.78797880663247e-6,8.693188123573113e-5,8.87198600423636e-5
45.0,1,17.183246334119936,1.7481366658022327e-6,1.9739700106046883e-11,1.7481564055023388e-6,8.897562070287803e-5,9.072377710838038e-5
45.0,1,17.391280399855642,1.709232670377611e-6,1.9118932664306296e-11,1.7092517893102752e-6,9.107166760929959e-5,9.278091939860986e-5
45.0,1,17.601833091680096,1.6712218344448395e-6,1.8517972597636594e-11,1.6712403524174371e-6,9.322120263547815e-5,9.489244298789558e-5
45.0,1,17.814934902086694,1.6340804931508276e-6,1.793617666925717e-11,1.6340984293274969e-6,9.542544012084579e-5,9.705953855017328e-5
45.0,1,18.030616692735236,1.59778181036347e-6,1.737292298305204e-11,1.597799183286453e-6,9.768562861148636e-5,9.928342779477281e-5
45.0,1,18.248909698921363,1.562312222121206e-6,1.6827610256668074e-11,1.5623290497314628e-6,0.00010000305144124585,0.00010156538049097732
45.0,1,18.469845534100077,1.527646249554567e-6,1.6299657120208847e-11,1.5276625492116873e-6,0.00010237902734537106,0.00010390668989458275
45.0,1,18.693456194464044,1.4937634716220243e-6,1.5788501439581825e-11,1.4937792601234639e-6,0.00010481491110588887,0.00010630869036601234
45.0,1,18.91977406357733,1.460644170294873e-6,1.5293599663595048e-11,1.4606594638945367e-6,0.00010731209422852691,0.00010877275369242144
45.0,1,19.148831917065205,1.4282692932794892e-6,1.4814426193933575e-11,1.428284107705683e-6,0.00010987200565076963,0.0001113002897584753
45.0,1,19.380662927360778,1.3966204194623071e-6,1.4350472777179537e-11,1.3966347699350843e-6,0.00011249611248039975,0.00011389274725033484
45.0,1,19.61530066850904,1.3656797268475948e-6,1.3901247918073268e-11,1.3656936280955128e-6,0.00011518592076488711,0.00011655161439298262
45.0,1,19.852779121029126,1.3354299627701048e-6,1.346627631324224e-11,1.335443429046418e-6,0.00011794297629100526,0.00011927841972005169
45.0,1,20.093132676835385,1.305854416192257e-6,1.3045098304655492e-11,1.3058674612905618e-6,0.00012076886541488235,0.00012207473287617293
45.0,1,20.33639614421808,1.2769368919106795e-6,1.2637269352089153e-11,1.2769495291800316e-6,0.00012366521592248032,0.00012494216545166036
45.0,1,20.58260475288436,1.248661686512278e-6,1.2242359523915568e-11,1.248673928871802e-6,0.00012663369792041698,0.00012788237184928878
45.0,1,20.831794159060262,1.221013565938786e-6,1.1859953005555925e-11,1.2210254258917915e-6,0.00012967602475764636,0.00013089705018353814
45.0,1,21.084000450654496,1.193977744524457e-6,1.14896476249592e-11,1.193989234172082e-6,0.00013279395397758755,0.00013398794321175964
45.0,1,21.33926015248474,1.1675398653927117e-6,1.113105439449683e-11,1.1675509964471063e-6,0.00013598928830157496,0.00013715683929802207
45.0,1,21.597610231567202,1.1416863895723142e-6,1.0783797068683735e-11,1.1416971733693828e-6,0.00013926387664363543,0.0001404055738170048
45.0,1,21.859088102470235,1.1164028023406612e-6,1.0447511717158865e-11,1.1164132498523783e-6,0.0001426196151568072,0.00014373602840665956
45.0,1,22.123731632732746,1.0916764956691726e-6,1.012184631238023e-11,1.0916866175154849e-6,0.00014605844831161362,0.00014715013492912912
45.0,1,22.391579148348235,1.0674946573149262e-6,9.806460331509699e-12,1.0675044637752576e-6,0.0001495823700073,0.00015064987447107524
45.0,1,22.662669439315206,1.0438448192345217e-6,9.501024371981138e-12,1.0438543202588937e-6,0.00015319342471549935,0.00015423727903575825
45.0,1,22.937041765254776,1.0207148485102934e-6,9.205219780266689e-12,1.0207240537300737e-6,0.00015689370865812295,0.00015791443271185302
45.0,1,23.2147358610963,9.980929337089493e-7,8.918738293371668e-12,9.981018524472427e-7,0.00016068537101882402,0.00016168347287127125
45.0,1,23.49579194283184,9.759675429552715e-7,8.641281692607318e-12,9.75976184236964e-7,0.0001645706151893443,0.00016554659137358127
45.0,1,23.780250713340287,9.543275626934739e-7,8.372561469206915e-12,9.54335935254943e-7,0.0001685517000511143,0.00016950603598636923
45.0,1,24.068153368282,9.331619869987056e-7,8.112298501366912e-12,9.33170099297207e-7,0.00017263094129289837,0.00017356411139219556
45.0,1,24.359541602064812,9.124602075443166e-7,7.860222742309877e-12,9.124680677670589e-7,0.00017681071276510194,0.000177723180832869
45.0,1,24.65445761388227,8.922118540349534e-7,7.616072918981212e-12,8.922194701078723e-7,0.00018109344787163475,0.00018198566734174262
45.0,1,24.95294411382496,8.724068151570274e-7,7.379596241005334e-12,8.724141947532683e-7,0.00018548164099975188,0.00018635405519450515
45.0,1,25.25504432906585,8.53035229984559e-7,7.150548119541445e-12,8.530423805326786e-7,0.0001899778489892198,0.0001908308913697525
45.0,1,25.56080201012048,8.340874798119198e-7,6.928691895691421e-12,8.340944085038155e-7,0.00019458469264133278,0.0001954187870498366
45.0,1,25.870261437182993,8.155541803844344e-7,6.7137985781252805e-12,8.155608941830125e-7,0.00019930485826858725,0.00020012041916277025
45.0,1,26.18346742653881,7.974261745012808e-7,6.505646589602079e-12,7.974326801478704e-7,0.0002041410992862244,0.00020493853196637226
45.0,1,26.50046533705502,7.796945253566737e-7,6.304021522075552e-12,7.797008293781957e-7,0.00020909623784653831,0.0002098759386759165
45.0,1,26.821301076749254,7.623505081770442e-7,6.108715900084848e-12,7.623566168929443e-7,0.00021417316651665402,0.00021493552313354695
45.0,1,27.1460211094382,7.453856063753659e-7,5.919528952142082e-12,7.453915259043181e-7,0.0002193748500011553,0.00022012024152705964
45.0,1,27.47467246146649,7.287915036125e-7,5.736266389838647e-12,7.287972398788898e-7,0.00022470432691077614,0.00022543312415065504
45.0,1,27.807302728517154,7.125600784003824e-7,5.55874019440162e-12,7.125656371405768e-7,0.00023016471157757192,0.0002308772772147125
45.0,1,28.143960082504467,6.966837097493565e-7,5.386768410442431e-12,6.96689096517767e-7,0.0002357591959185904,0.00023645588501510815
45.0,1,28.484693278550257,6.81153998930713e-7,5.220174946648177e-12,6.811592191056596e-7,0.00024149105134857002,0.00024217221056767568
45.0,1,28.829551662044693,6.659918766417274e-7,5.058789383175432e-12,6.659969354311106e-7,0.0002473636307432523,0.0002480296276786834
45.0,1,29.17858517579254,6.511054629172925e-7,4.902446785515061e-12,6.511103653640781e-7,0.00025338037045461836,0.00025403148081998246
45.0,1,29.531844367245935,6.365720154188695e-7,4.750987524604306e-12,6.365767664063941e-7,0.0002595447923789966,0.000260181369145403
45.0,1,29.889380395824723,6.223563103733165e-7,4.6042571029710825e-12,6.223609146304195e-7,0.00026586050607986343,0.00026648286699449384
45.0,1,30.251245040325436,6.084514453791236e-7,4.462105986702602e-12,6.084559074851103e-7,0.00027233121096651927,0.0002729396668740044
45.0,1,30.617490706419957,5.948506737798025e-7,4.324389443037852e-12,5.948549981692455e-7,0.0002789606985299035,0.00027955555352807273
45.0,1,30.988170434244967,5.815474005659848e-7,4.1909673833910364e-12,5.815515915333682e-7,0.00028575285463767737,0.00028633440622921077
45.0,1,31.36333790608329,5.698929447755865e-7,4.06170421161918e-12,5.698970064797982e-7,0.00029271166188917966,0.00029328155889565946
45.0,1,31.743047454138225,5.558077040675134e-7,3.936468677354507e-12,5.558116405361908e-7,0.00029984120203286474,0.00030039701367340094
45.0,1,32.127354068401985,5.433588143419294e-7,3.815133734227925e-12,5.433626294756636e-7,0.00030714565844710894,0.0003076890210765846
45.0,1,32.51631340461943,5.311824829332322e-7,3.697576402816377e-12,5.31186180509635e-7,0.0003146293186863664,0.00031516050486687605
45.0,1,32.90998179234819,5.192728168372096e-7,3.5836776381527656e-12,5.192764005148478e-7,0.00032229657709464715,0.000322815853495162
45.0,1,33.30841624311642,5.076240530850596e-7,3.4733222016425307e-12,5.076275264072612e-7,0.0003301519374875559,0.00033065956501396315
45.0,1,33.71167445867919,4.962305555534016e-7,3.366398537236956e-12,4.962339219519387e-7,0.00033820001590557827,0.00033869624982753023
45.0,1,34.119814839374996,4.850845158316182e-7,3.2627986517178387e-12,4.850877786302699e-7,0.00034644554343957933,0.0003469306312182096
45.0,1,34.53289649258335,4.7418535813975973e-7,3.1624179989540267e-12,4.7418852055775867e-7,0.00035489336913138513,0.0003553675576519429
45.0,1,34.95097924128476,4.635252832463684e-7,3.0651553679945965e-12,4.6352834840173636e-7,0.00036354846295094185,0.0003640119912993436
45.0,1,35.374123632724405,4.5309913102651475e-7,2.9709127748684943e-12,4.531021019392896e-7,0.0003724159188522864,0.00037286902095422567
45.0,1,35.802390947180626,4.429018539166775e-7,2.8795953579649986e-12,4.429047335120355e-7,0.0003815009579107836,0.0003819438626442956
45.0,1,36.235843206839604,4.329285142607275e-7,2.7911112768735444e-12,4.3293130537200435e-7,0.0003908089315434585,0.0003912418628488305
45.0,1,36.67454318477753,4.2317428173270834e-7,2.705371614565893e-12,4.231769871043229e-7,0.00040034532481493713,0.00040076850180204146
45.0,1,37.11855441405144,4.1363443083357365e-7,2.622290282807707e-12,4.136370531238565e-7,0.00041011575983171026,0.0004105293968848341
45.0,1,37.56794119690015,4.0430433845812677e-7,2.5417839306902016e-12,4.0430688024205746e-7,0.0004201259992263628,0.00042053030610660487
45.0,1,38.022768614056616,3.951800660318644e-7,2.4637718561769017e-12,3.951825298037206e-7,0.000430381949735478,0.0004307771322652817
45.0,1,38.48310253417296,3.862559761673304e-7,2.388175920563517e-12,3.8625836434325096e-7,0.0004408896658726815,0.0004412759242370248
45.0,1,38.949009623359665,3.7752819063353513e-7,2.314920465753025e-12,3.775305055540009e-7,0.0004516553537003526,0.0004520328842059066
45.0,1,39.42055735484026,3.6899275445472266e-7,2.2439322342511987e-12,3.689949983869569e-7,0.0004626853747026319,0.00046305436970101884
45.0,1,39.89781401872286,3.6064542820960786e-7,2.1751402917909616e-12,3.6064760334989965e-7,0.00047398624976222937,0.00047434689736557925
45.0,1,40.380848731890005,3.524821554068246e-7,2.1084759524974832e-12,3.524842638827771e-7,0.0004855646632446215,0.00048591714750850426
45.0,1,40.86973144800825,3.444989666054755e-7,2.04387270650858e-12,3.4450101047818203e-7,0.000497427467192283,0.0004977719682027612
45.0,1,41.364532967658995,3.3669197747240997e-7,1.9812661499681845e-12,3.3669395873855994e-7,0.0005095816856323548,0.0005099183795910933
45.0,1,41.86532494859183,3.290573867512123e-7,1.9205939173133574e-12,3.290593073451296e-7,0.0005220345190010015,0.0005223635783083466
45.0,1,42.372179916102134,3.215914749797271e-7,1.8617956157780613e-12,3.2159333677534287e-7,0.00053479334868773,0.0005351149420245054
45.0,1,42.885171273534304,3.142906018379843e-7,1.8048127620396276e-12,3.1429240665074633e-7,0.0005478657417035122,0.0005481800341101629
45.0,1,43.40437331291206,3.0715120497147455e-7,1.749588720936261e-12,3.0715295456019547e-7,0.0005612594554759458,0.0005615666084305061
45.0,1,43.929861225697536,3.001697970805961e-7,1.6960686461864612e-12,3.001714931492423e-7,0.0005749824427754222,0.0005752826142685714
45.0,1,44.46171111368061,2.933429688012642e-7,1.6441994230436777e-12,2.933446130006872e-7,0.0005890428567763882,0.000589336201389389
45.0,1,45.00000000000001,2.8666738018769534e-7,1.5939296128215332e-12,2.866689741173082e-7,0.00060344905625711,0.0006037357252312273
45.0,2,0.010000000000000002,30.04806387784199,4.20147323349757e-7,30.048064297989313,6.549974474261399e-6,30.04807084796379
45.0,2,0.010121067964510653,31.3768933323269,4.201220999601219e-7,31.376893752449,6.874332722986255e-6,31.376900626781723
45.0,2,0.010243601674224383,32.75941464107863,4.201106889807963e-7,32.759415061189316,7.214788033165269e-6,32.75942227597735
45.0,2,0.010367618874620009,34.197477114027365,4.201134109652682e-7,34.19747753414077,7.572141859107303e-6,34.197485106282635
45.0,2,0.010493137526017257,35.69297539237962,4.2013059418844135e-7,35.69297581251022,7.947235753434319e-6,35.69298375974597
45.0,2,0.010620175806177783,37.24784964063881,4.2016257484464653e-7,37.24785006080138,8.34095338788586e-6,37.24785840175477
45.0,2,0.010748752112937706,38.864085700600455,4.2020969725126215e-7,38.86408612081015,8.75422267704045e-6,38.864094875032826
45.0,2,0.010878885066872002,40.54371520764414,4.202723140581984e-7,40.543715627916455,9.188018010302379e-6,40.54372481593447
45.0,2,0.011010593513991156,42.28881566973912,4.2035078646337617e-7,42.28881609008991,9.64336259774644e-6,42.288825733452505
45.0,2,0.011143896528470467,44.10151050995513,4.2044548443445126e-7,44.101510930400615,1.0121330935731562e-5,44.10152105173155
45.0,2,0.011278813415412392,45.9839690735292,4.2055678693697804e-7,45.98396949408599,1.0623051398499834e-5,45.983980117137385
45.0,2,0.011415363713642336,47.93840660078848,4.2068508216920673e-7,47.938407021473566,1.1149708962295191e-5,47.938418171182526
45.0,2,0.01155356719853828,49.967084167634006,4.2083076780375075e-7,49.96708458846477,1.1702548068904453e-5,49.967096291012844
45.0,2,0.01169344388489469,52.07235383114412,4.2099425123651217e-7,52.072354252138375,1.2282875635894805e-5,52.07236653501401
45.0,2,0.011835014029821064,54.25647521634795,4.2117594983928163e-7,54.2564756375239,1.2892064221168529e-5,54.25648852958812
45.0,2,0.011978298135675611,56.521893587688254,4.2137629123668284e-7,56.521894009064546,1.353155534991561e-5,56.52190754061989
45.0,2,0.01212331695303441,58.870199876012144,4.2159571355926534e-7,58.87020029760786,1.4202863012448225e-5,58.87021450047087
45.0,2,0.012270091483696548,61.30558720536461,4.2183466573252393e-7,61.30558762719927,1.4907577341859312e-5,61.30560253477662
45.0,2,0.012418642983725612,63.8297448205489,4.2209360776753043e-7,63.82974524264251,1.5647368480928886e-5,63.82976089001099
45.0,2,0.012568992966528029,66.44607884163865,4.223730110559241e-7,66.44607926401166,1.642399064822381e-5,66.4460956880023
45.0,2,0.012721163205968656,69.15553130772109,4.226733586690127e-7,69.15553173039444,1.7239286413836772e-5,69.15554896968085
45.0,2,0.0128751757395241,71.9616134102995,4.2299514568497996e-7,71.96161383329465,1.8095191195832697e-5,71.96163192848584
45.0,2,0.013031052871474214,74.86703606646309,4.233388795059723e-7,74.86703648980196,1.8993737989000215e-5,74.86705548353996
45.0,2,0.013188817176132224,77.87455403749526,4.2370508019514514e-7,77.87455446120033,1.9937062338191974e-5,77.87457439826267
